ID,Codi_Districte,Nom_Districte,Situación laboral
23,1,Ciutat Vella,Desempleado
836,1,Ciutat Vella,Desempleado
1025,1,Ciutat Vella,Desempleado
1072,1,Ciutat Vella,Desempleado
1174,1,Ciutat Vella,Desempleado
1176,1,Ciutat Vella,Desempleado
1756,1,Ciutat Vella,Desempleado
1962,1,Ciutat Vella,Desempleado
1993,1,Ciutat Vella,Desempleado
2016,1,Ciutat Vella,Desempleado
2936,1,Ciutat Vella,Desempleado
3364,1,Ciutat Vella,Desempleado
3865,1,Ciutat Vella,Desempleado
4035,1,Ciutat Vella,Desempleado
4169,1,Ciutat Vella,Desempleado
4254,1,Ciutat Vella,Desempleado
4439,1,Ciutat Vella,Desempleado
4954,1,Ciutat Vella,Desempleado
5127,1,Ciutat Vella,Desempleado
5310,1,Ciutat Vella,Desempleado
5570,1,Ciutat Vella,Desempleado
6015,1,Ciutat Vella,Desempleado
6446,1,Ciutat Vella,Desempleado
6524,1,Ciutat Vella,Desempleado
6573,1,Ciutat Vella,Desempleado
6615,1,Ciutat Vella,Desempleado
13,1,Ciutat Vella,Ocupado
325,1,Ciutat Vella,Ocupado
398,1,Ciutat Vella,Ocupado
767,1,Ciutat Vella,Ocupado
932,1,Ciutat Vella,Ocupado
937,1,Ciutat Vella,Ocupado
958,1,Ciutat Vella,Ocupado
992,1,Ciutat Vella,Ocupado
994,1,Ciutat Vella,Ocupado
1017,1,Ciutat Vella,Ocupado
1049,1,Ciutat Vella,Ocupado
1092,1,Ciutat Vella,Ocupado
1124,1,Ciutat Vella,Ocupado
1146,1,Ciutat Vella,Ocupado
1173,1,Ciutat Vella,Ocupado
1350,1,Ciutat Vella,Ocupado
1435,1,Ciutat Vella,Ocupado
1496,1,Ciutat Vella,Ocupado
1573,1,Ciutat Vella,Ocupado
1684,1,Ciutat Vella,Ocupado
1704,1,Ciutat Vella,Ocupado
1774,1,Ciutat Vella,Ocupado
1788,1,Ciutat Vella,Ocupado
1878,1,Ciutat Vella,Ocupado
1939,1,Ciutat Vella,Ocupado
1974,1,Ciutat Vella,Ocupado
1978,1,Ciutat Vella,Ocupado
2046,1,Ciutat Vella,Ocupado
2053,1,Ciutat Vella,Ocupado
2082,1,Ciutat Vella,Ocupado
2152,1,Ciutat Vella,Ocupado
2792,1,Ciutat Vella,Ocupado
2796,1,Ciutat Vella,Ocupado
3035,1,Ciutat Vella,Ocupado
3153,1,Ciutat Vella,Ocupado
3501,1,Ciutat Vella,Ocupado
3547,1,Ciutat Vella,Ocupado
3791,1,Ciutat Vella,Ocupado
3833,1,Ciutat Vella,Ocupado
3924,1,Ciutat Vella,Ocupado
4097,1,Ciutat Vella,Ocupado
4100,1,Ciutat Vella,Ocupado
4146,1,Ciutat Vella,Ocupado
4192,1,Ciutat Vella,Ocupado
4497,1,Ciutat Vella,Ocupado
4503,1,Ciutat Vella,Ocupado
4623,1,Ciutat Vella,Ocupado
4675,1,Ciutat Vella,Ocupado
4798,1,Ciutat Vella,Ocupado
4868,1,Ciutat Vella,Ocupado
5041,1,Ciutat Vella,Ocupado
5109,1,Ciutat Vella,Ocupado
5111,1,Ciutat Vella,Ocupado
5225,1,Ciutat Vella,Ocupado
5250,1,Ciutat Vella,Ocupado
5390,1,Ciutat Vella,Ocupado
5395,1,Ciutat Vella,Ocupado
5403,1,Ciutat Vella,Ocupado
5437,1,Ciutat Vella,Ocupado
5488,1,Ciutat Vella,Ocupado
5612,1,Ciutat Vella,Ocupado
5665,1,Ciutat Vella,Ocupado
5693,1,Ciutat Vella,Ocupado
5747,1,Ciutat Vella,Ocupado
5954,1,Ciutat Vella,Ocupado
5987,1,Ciutat Vella,Ocupado
6189,1,Ciutat Vella,Ocupado
6455,1,Ciutat Vella,Ocupado
6458,1,Ciutat Vella,Ocupado
6554,1,Ciutat Vella,Ocupado
6601,1,Ciutat Vella,Ocupado
6614,1,Ciutat Vella,Ocupado
6634,1,Ciutat Vella,Ocupado
6722,1,Ciutat Vella,Ocupado
6963,1,Ciutat Vella,Ocupado
7171,1,Ciutat Vella,Ocupado
7331,1,Ciutat Vella,Ocupado
342,1,Ciutat Vella,Otras_situaciones
399,1,Ciutat Vella,Otras_situaciones
406,1,Ciutat Vella,Otras_situaciones
498,1,Ciutat Vella,Otras_situaciones
540,1,Ciutat Vella,Otras_situaciones
557,1,Ciutat Vella,Otras_situaciones
613,1,Ciutat Vella,Otras_situaciones
647,1,Ciutat Vella,Otras_situaciones
679,1,Ciutat Vella,Otras_situaciones
688,1,Ciutat Vella,Otras_situaciones
863,1,Ciutat Vella,Otras_situaciones
1046,1,Ciutat Vella,Otras_situaciones
1395,1,Ciutat Vella,Otras_situaciones
1396,1,Ciutat Vella,Otras_situaciones
1518,1,Ciutat Vella,Otras_situaciones
1632,1,Ciutat Vella,Otras_situaciones
1680,1,Ciutat Vella,Otras_situaciones
1852,1,Ciutat Vella,Otras_situaciones
1883,1,Ciutat Vella,Otras_situaciones
2493,1,Ciutat Vella,Otras_situaciones
2748,1,Ciutat Vella,Otras_situaciones
3255,1,Ciutat Vella,Otras_situaciones
3435,1,Ciutat Vella,Otras_situaciones
4025,1,Ciutat Vella,Otras_situaciones
5438,1,Ciutat Vella,Otras_situaciones
5831,1,Ciutat Vella,Otras_situaciones
6352,1,Ciutat Vella,Otras_situaciones
6737,1,Ciutat Vella,Otras_situaciones
6904,1,Ciutat Vella,Otras_situaciones
7334,1,Ciutat Vella,Otras_situaciones
5,2,Eixample,Desempleado
640,2,Eixample,Desempleado
814,2,Eixample,Desempleado
905,2,Eixample,Desempleado
957,2,Eixample,Desempleado
989,2,Eixample,Desempleado
1391,2,Eixample,Desempleado
1460,2,Eixample,Desempleado
1488,2,Eixample,Desempleado
1614,2,Eixample,Desempleado
1917,2,Eixample,Desempleado
2060,2,Eixample,Desempleado
2102,2,Eixample,Desempleado
2312,2,Eixample,Desempleado
3334,2,Eixample,Desempleado
3540,2,Eixample,Desempleado
3858,2,Eixample,Desempleado
4028,2,Eixample,Desempleado
4202,2,Eixample,Desempleado
4261,2,Eixample,Desempleado
4421,2,Eixample,Desempleado
4875,2,Eixample,Desempleado
5262,2,Eixample,Desempleado
5318,2,Eixample,Desempleado
5716,2,Eixample,Desempleado
5800,2,Eixample,Desempleado
5807,2,Eixample,Desempleado
6504,2,Eixample,Desempleado
6632,2,Eixample,Desempleado
6723,2,Eixample,Desempleado
6743,2,Eixample,Desempleado
6987,2,Eixample,Desempleado
18,2,Eixample,Ocupado
90,2,Eixample,Ocupado
93,2,Eixample,Ocupado
145,2,Eixample,Ocupado
201,2,Eixample,Ocupado
238,2,Eixample,Ocupado
240,2,Eixample,Ocupado
251,2,Eixample,Ocupado
252,2,Eixample,Ocupado
314,2,Eixample,Ocupado
331,2,Eixample,Ocupado
378,2,Eixample,Ocupado
397,2,Eixample,Ocupado
428,2,Eixample,Ocupado
430,2,Eixample,Ocupado
499,2,Eixample,Ocupado
521,2,Eixample,Ocupado
549,2,Eixample,Ocupado
551,2,Eixample,Ocupado
582,2,Eixample,Ocupado
666,2,Eixample,Ocupado
699,2,Eixample,Ocupado
709,2,Eixample,Ocupado
751,2,Eixample,Ocupado
849,2,Eixample,Ocupado
910,2,Eixample,Ocupado
929,2,Eixample,Ocupado
947,2,Eixample,Ocupado
950,2,Eixample,Ocupado
983,2,Eixample,Ocupado
988,2,Eixample,Ocupado
1018,2,Eixample,Ocupado
1031,2,Eixample,Ocupado
1044,2,Eixample,Ocupado
1054,2,Eixample,Ocupado
1083,2,Eixample,Ocupado
1131,2,Eixample,Ocupado
1193,2,Eixample,Ocupado
1207,2,Eixample,Ocupado
1262,2,Eixample,Ocupado
1286,2,Eixample,Ocupado
1287,2,Eixample,Ocupado
1332,2,Eixample,Ocupado
1373,2,Eixample,Ocupado
1394,2,Eixample,Ocupado
1438,2,Eixample,Ocupado
1453,2,Eixample,Ocupado
1477,2,Eixample,Ocupado
1572,2,Eixample,Ocupado
1599,2,Eixample,Ocupado
1603,2,Eixample,Ocupado
1606,2,Eixample,Ocupado
1625,2,Eixample,Ocupado
1634,2,Eixample,Ocupado
1679,2,Eixample,Ocupado
1699,2,Eixample,Ocupado
1746,2,Eixample,Ocupado
1768,2,Eixample,Ocupado
1779,2,Eixample,Ocupado
1806,2,Eixample,Ocupado
1838,2,Eixample,Ocupado
1885,2,Eixample,Ocupado
1891,2,Eixample,Ocupado
1956,2,Eixample,Ocupado
2012,2,Eixample,Ocupado
2110,2,Eixample,Ocupado
2124,2,Eixample,Ocupado
2133,2,Eixample,Ocupado
2149,2,Eixample,Ocupado
2161,2,Eixample,Ocupado
2184,2,Eixample,Ocupado
2233,2,Eixample,Ocupado
2242,2,Eixample,Ocupado
2260,2,Eixample,Ocupado
2336,2,Eixample,Ocupado
2344,2,Eixample,Ocupado
2413,2,Eixample,Ocupado
2443,2,Eixample,Ocupado
2548,2,Eixample,Ocupado
2553,2,Eixample,Ocupado
2554,2,Eixample,Ocupado
2625,2,Eixample,Ocupado
2661,2,Eixample,Ocupado
2665,2,Eixample,Ocupado
2705,2,Eixample,Ocupado
2783,2,Eixample,Ocupado
2836,2,Eixample,Ocupado
2848,2,Eixample,Ocupado
2886,2,Eixample,Ocupado
2901,2,Eixample,Ocupado
2943,2,Eixample,Ocupado
3041,2,Eixample,Ocupado
3080,2,Eixample,Ocupado
3119,2,Eixample,Ocupado
3159,2,Eixample,Ocupado
3196,2,Eixample,Ocupado
3197,2,Eixample,Ocupado
3279,2,Eixample,Ocupado
3328,2,Eixample,Ocupado
3337,2,Eixample,Ocupado
3408,2,Eixample,Ocupado
3416,2,Eixample,Ocupado
3437,2,Eixample,Ocupado
3464,2,Eixample,Ocupado
3491,2,Eixample,Ocupado
3494,2,Eixample,Ocupado
3520,2,Eixample,Ocupado
3536,2,Eixample,Ocupado
3592,2,Eixample,Ocupado
3600,2,Eixample,Ocupado
3609,2,Eixample,Ocupado
3611,2,Eixample,Ocupado
3687,2,Eixample,Ocupado
3815,2,Eixample,Ocupado
3856,2,Eixample,Ocupado
3859,2,Eixample,Ocupado
3868,2,Eixample,Ocupado
3944,2,Eixample,Ocupado
3969,2,Eixample,Ocupado
3999,2,Eixample,Ocupado
4011,2,Eixample,Ocupado
4083,2,Eixample,Ocupado
4084,2,Eixample,Ocupado
4102,2,Eixample,Ocupado
4174,2,Eixample,Ocupado
4180,2,Eixample,Ocupado
4182,2,Eixample,Ocupado
4197,2,Eixample,Ocupado
4228,2,Eixample,Ocupado
4235,2,Eixample,Ocupado
4249,2,Eixample,Ocupado
4353,2,Eixample,Ocupado
4361,2,Eixample,Ocupado
4388,2,Eixample,Ocupado
4412,2,Eixample,Ocupado
4422,2,Eixample,Ocupado
4442,2,Eixample,Ocupado
4443,2,Eixample,Ocupado
4470,2,Eixample,Ocupado
4474,2,Eixample,Ocupado
4481,2,Eixample,Ocupado
4499,2,Eixample,Ocupado
4510,2,Eixample,Ocupado
4511,2,Eixample,Ocupado
4518,2,Eixample,Ocupado
4556,2,Eixample,Ocupado
4561,2,Eixample,Ocupado
4668,2,Eixample,Ocupado
4698,2,Eixample,Ocupado
4733,2,Eixample,Ocupado
4749,2,Eixample,Ocupado
4758,2,Eixample,Ocupado
4784,2,Eixample,Ocupado
4799,2,Eixample,Ocupado
4822,2,Eixample,Ocupado
4834,2,Eixample,Ocupado
4844,2,Eixample,Ocupado
4895,2,Eixample,Ocupado
4900,2,Eixample,Ocupado
4985,2,Eixample,Ocupado
5049,2,Eixample,Ocupado
5062,2,Eixample,Ocupado
5116,2,Eixample,Ocupado
5150,2,Eixample,Ocupado
5197,2,Eixample,Ocupado
5201,2,Eixample,Ocupado
5230,2,Eixample,Ocupado
5291,2,Eixample,Ocupado
5309,2,Eixample,Ocupado
5338,2,Eixample,Ocupado
5379,2,Eixample,Ocupado
5388,2,Eixample,Ocupado
5400,2,Eixample,Ocupado
5405,2,Eixample,Ocupado
5440,2,Eixample,Ocupado
5442,2,Eixample,Ocupado
5447,2,Eixample,Ocupado
5459,2,Eixample,Ocupado
5463,2,Eixample,Ocupado
5501,2,Eixample,Ocupado
5528,2,Eixample,Ocupado
5544,2,Eixample,Ocupado
5550,2,Eixample,Ocupado
5583,2,Eixample,Ocupado
5585,2,Eixample,Ocupado
5602,2,Eixample,Ocupado
5607,2,Eixample,Ocupado
5610,2,Eixample,Ocupado
5696,2,Eixample,Ocupado
5735,2,Eixample,Ocupado
5740,2,Eixample,Ocupado
5785,2,Eixample,Ocupado
5789,2,Eixample,Ocupado
5798,2,Eixample,Ocupado
5801,2,Eixample,Ocupado
5834,2,Eixample,Ocupado
5873,2,Eixample,Ocupado
5897,2,Eixample,Ocupado
5903,2,Eixample,Ocupado
5926,2,Eixample,Ocupado
6001,2,Eixample,Ocupado
6110,2,Eixample,Ocupado
6111,2,Eixample,Ocupado
6125,2,Eixample,Ocupado
6164,2,Eixample,Ocupado
6174,2,Eixample,Ocupado
6187,2,Eixample,Ocupado
6229,2,Eixample,Ocupado
6241,2,Eixample,Ocupado
6249,2,Eixample,Ocupado
6264,2,Eixample,Ocupado
6292,2,Eixample,Ocupado
6310,2,Eixample,Ocupado
6337,2,Eixample,Ocupado
6344,2,Eixample,Ocupado
6434,2,Eixample,Ocupado
6637,2,Eixample,Ocupado
6765,2,Eixample,Ocupado
6839,2,Eixample,Ocupado
6861,2,Eixample,Ocupado
6925,2,Eixample,Ocupado
6934,2,Eixample,Ocupado
6971,2,Eixample,Ocupado
7048,2,Eixample,Ocupado
7176,2,Eixample,Ocupado
7210,2,Eixample,Ocupado
7241,2,Eixample,Ocupado
7354,2,Eixample,Ocupado
8003,2,Eixample,Ocupado
8004,2,Eixample,Ocupado
8017,2,Eixample,Ocupado
8048,2,Eixample,Ocupado
12,2,Eixample,Otras_situaciones
16,2,Eixample,Otras_situaciones
25,2,Eixample,Otras_situaciones
27,2,Eixample,Otras_situaciones
28,2,Eixample,Otras_situaciones
49,2,Eixample,Otras_situaciones
63,2,Eixample,Otras_situaciones
100,2,Eixample,Otras_situaciones
106,2,Eixample,Otras_situaciones
150,2,Eixample,Otras_situaciones
166,2,Eixample,Otras_situaciones
206,2,Eixample,Otras_situaciones
212,2,Eixample,Otras_situaciones
218,2,Eixample,Otras_situaciones
230,2,Eixample,Otras_situaciones
243,2,Eixample,Otras_situaciones
255,2,Eixample,Otras_situaciones
258,2,Eixample,Otras_situaciones
266,2,Eixample,Otras_situaciones
279,2,Eixample,Otras_situaciones
316,2,Eixample,Otras_situaciones
317,2,Eixample,Otras_situaciones
329,2,Eixample,Otras_situaciones
367,2,Eixample,Otras_situaciones
371,2,Eixample,Otras_situaciones
379,2,Eixample,Otras_situaciones
393,2,Eixample,Otras_situaciones
418,2,Eixample,Otras_situaciones
438,2,Eixample,Otras_situaciones
449,2,Eixample,Otras_situaciones
469,2,Eixample,Otras_situaciones
473,2,Eixample,Otras_situaciones
535,2,Eixample,Otras_situaciones
554,2,Eixample,Otras_situaciones
570,2,Eixample,Otras_situaciones
571,2,Eixample,Otras_situaciones
590,2,Eixample,Otras_situaciones
629,2,Eixample,Otras_situaciones
660,2,Eixample,Otras_situaciones
697,2,Eixample,Otras_situaciones
701,2,Eixample,Otras_situaciones
729,2,Eixample,Otras_situaciones
749,2,Eixample,Otras_situaciones
754,2,Eixample,Otras_situaciones
864,2,Eixample,Otras_situaciones
885,2,Eixample,Otras_situaciones
890,2,Eixample,Otras_situaciones
990,2,Eixample,Otras_situaciones
1080,2,Eixample,Otras_situaciones
1094,2,Eixample,Otras_situaciones
1102,2,Eixample,Otras_situaciones
1114,2,Eixample,Otras_situaciones
1115,2,Eixample,Otras_situaciones
1126,2,Eixample,Otras_situaciones
1161,2,Eixample,Otras_situaciones
1162,2,Eixample,Otras_situaciones
1199,2,Eixample,Otras_situaciones
1244,2,Eixample,Otras_situaciones
1278,2,Eixample,Otras_situaciones
1288,2,Eixample,Otras_situaciones
1310,2,Eixample,Otras_situaciones
1326,2,Eixample,Otras_situaciones
1328,2,Eixample,Otras_situaciones
1356,2,Eixample,Otras_situaciones
1372,2,Eixample,Otras_situaciones
1463,2,Eixample,Otras_situaciones
1483,2,Eixample,Otras_situaciones
1484,2,Eixample,Otras_situaciones
1523,2,Eixample,Otras_situaciones
1562,2,Eixample,Otras_situaciones
1566,2,Eixample,Otras_situaciones
1588,2,Eixample,Otras_situaciones
1607,2,Eixample,Otras_situaciones
1688,2,Eixample,Otras_situaciones
1720,2,Eixample,Otras_situaciones
1723,2,Eixample,Otras_situaciones
1728,2,Eixample,Otras_situaciones
1731,2,Eixample,Otras_situaciones
1792,2,Eixample,Otras_situaciones
1819,2,Eixample,Otras_situaciones
1864,2,Eixample,Otras_situaciones
1869,2,Eixample,Otras_situaciones
1875,2,Eixample,Otras_situaciones
1932,2,Eixample,Otras_situaciones
1945,2,Eixample,Otras_situaciones
1947,2,Eixample,Otras_situaciones
1985,2,Eixample,Otras_situaciones
1987,2,Eixample,Otras_situaciones
2021,2,Eixample,Otras_situaciones
2026,2,Eixample,Otras_situaciones
2039,2,Eixample,Otras_situaciones
2075,2,Eixample,Otras_situaciones
2091,2,Eixample,Otras_situaciones
2125,2,Eixample,Otras_situaciones
2130,2,Eixample,Otras_situaciones
2135,2,Eixample,Otras_situaciones
2139,2,Eixample,Otras_situaciones
2154,2,Eixample,Otras_situaciones
2175,2,Eixample,Otras_situaciones
2178,2,Eixample,Otras_situaciones
2188,2,Eixample,Otras_situaciones
2197,2,Eixample,Otras_situaciones
2206,2,Eixample,Otras_situaciones
2241,2,Eixample,Otras_situaciones
2249,2,Eixample,Otras_situaciones
2253,2,Eixample,Otras_situaciones
2278,2,Eixample,Otras_situaciones
2334,2,Eixample,Otras_situaciones
2378,2,Eixample,Otras_situaciones
2380,2,Eixample,Otras_situaciones
2396,2,Eixample,Otras_situaciones
2417,2,Eixample,Otras_situaciones
2434,2,Eixample,Otras_situaciones
2497,2,Eixample,Otras_situaciones
2534,2,Eixample,Otras_situaciones
2546,2,Eixample,Otras_situaciones
2596,2,Eixample,Otras_situaciones
2600,2,Eixample,Otras_situaciones
2626,2,Eixample,Otras_situaciones
2644,2,Eixample,Otras_situaciones
2645,2,Eixample,Otras_situaciones
2662,2,Eixample,Otras_situaciones
2686,2,Eixample,Otras_situaciones
2692,2,Eixample,Otras_situaciones
2703,2,Eixample,Otras_situaciones
2706,2,Eixample,Otras_situaciones
2738,2,Eixample,Otras_situaciones
2802,2,Eixample,Otras_situaciones
2831,2,Eixample,Otras_situaciones
2864,2,Eixample,Otras_situaciones
2888,2,Eixample,Otras_situaciones
2893,2,Eixample,Otras_situaciones
2896,2,Eixample,Otras_situaciones
2909,2,Eixample,Otras_situaciones
2914,2,Eixample,Otras_situaciones
2926,2,Eixample,Otras_situaciones
2927,2,Eixample,Otras_situaciones
2932,2,Eixample,Otras_situaciones
2951,2,Eixample,Otras_situaciones
2966,2,Eixample,Otras_situaciones
2972,2,Eixample,Otras_situaciones
2976,2,Eixample,Otras_situaciones
3103,2,Eixample,Otras_situaciones
3174,2,Eixample,Otras_situaciones
3214,2,Eixample,Otras_situaciones
3252,2,Eixample,Otras_situaciones
3270,2,Eixample,Otras_situaciones
3282,2,Eixample,Otras_situaciones
3320,2,Eixample,Otras_situaciones
3321,2,Eixample,Otras_situaciones
3349,2,Eixample,Otras_situaciones
3389,2,Eixample,Otras_situaciones
3412,2,Eixample,Otras_situaciones
3431,2,Eixample,Otras_situaciones
3474,2,Eixample,Otras_situaciones
3613,2,Eixample,Otras_situaciones
3948,2,Eixample,Otras_situaciones
4037,2,Eixample,Otras_situaciones
4346,2,Eixample,Otras_situaciones
4461,2,Eixample,Otras_situaciones
4494,2,Eixample,Otras_situaciones
4573,2,Eixample,Otras_situaciones
4618,2,Eixample,Otras_situaciones
4804,2,Eixample,Otras_situaciones
5182,2,Eixample,Otras_situaciones
5224,2,Eixample,Otras_situaciones
5327,2,Eixample,Otras_situaciones
5426,2,Eixample,Otras_situaciones
5704,2,Eixample,Otras_situaciones
5787,2,Eixample,Otras_situaciones
5794,2,Eixample,Otras_situaciones
5930,2,Eixample,Otras_situaciones
6175,2,Eixample,Otras_situaciones
6312,2,Eixample,Otras_situaciones
6324,2,Eixample,Otras_situaciones
6460,2,Eixample,Otras_situaciones
6544,2,Eixample,Otras_situaciones
6618,2,Eixample,Otras_situaciones
8001,2,Eixample,Otras_situaciones
8016,2,Eixample,Otras_situaciones
8049,2,Eixample,Otras_situaciones
196,3,Sants - Montjuïc,Desempleado
205,3,Sants - Montjuïc,Desempleado
303,3,Sants - Montjuïc,Desempleado
607,3,Sants - Montjuïc,Desempleado
917,3,Sants - Montjuïc,Desempleado
928,3,Sants - Montjuïc,Desempleado
949,3,Sants - Montjuïc,Desempleado
987,3,Sants - Montjuïc,Desempleado
1155,3,Sants - Montjuïc,Desempleado
1475,3,Sants - Montjuïc,Desempleado
1533,3,Sants - Montjuïc,Desempleado
1662,3,Sants - Montjuïc,Desempleado
1825,3,Sants - Montjuïc,Desempleado
1835,3,Sants - Montjuïc,Desempleado
1953,3,Sants - Montjuïc,Desempleado
1972,3,Sants - Montjuïc,Desempleado
3034,3,Sants - Montjuïc,Desempleado
3100,3,Sants - Montjuïc,Desempleado
3564,3,Sants - Montjuïc,Desempleado
4059,3,Sants - Montjuïc,Desempleado
4076,3,Sants - Montjuïc,Desempleado
4664,3,Sants - Montjuïc,Desempleado
4859,3,Sants - Montjuïc,Desempleado
5638,3,Sants - Montjuïc,Desempleado
5648,3,Sants - Montjuïc,Desempleado
5793,3,Sants - Montjuïc,Desempleado
6447,3,Sants - Montjuïc,Desempleado
6481,3,Sants - Montjuïc,Desempleado
6528,3,Sants - Montjuïc,Desempleado
6543,3,Sants - Montjuïc,Desempleado
6595,3,Sants - Montjuïc,Desempleado
6706,3,Sants - Montjuïc,Desempleado
7032,3,Sants - Montjuïc,Desempleado
154,3,Sants - Montjuïc,Ocupado
160,3,Sants - Montjuïc,Ocupado
261,3,Sants - Montjuïc,Ocupado
426,3,Sants - Montjuïc,Ocupado
445,3,Sants - Montjuïc,Ocupado
491,3,Sants - Montjuïc,Ocupado
505,3,Sants - Montjuïc,Ocupado
532,3,Sants - Montjuïc,Ocupado
585,3,Sants - Montjuïc,Ocupado
687,3,Sants - Montjuïc,Ocupado
933,3,Sants - Montjuïc,Ocupado
936,3,Sants - Montjuïc,Ocupado
967,3,Sants - Montjuïc,Ocupado
969,3,Sants - Montjuïc,Ocupado
977,3,Sants - Montjuïc,Ocupado
1023,3,Sants - Montjuïc,Ocupado
1028,3,Sants - Montjuïc,Ocupado
1055,3,Sants - Montjuïc,Ocupado
1058,3,Sants - Montjuïc,Ocupado
1084,3,Sants - Montjuïc,Ocupado
1086,3,Sants - Montjuïc,Ocupado
1145,3,Sants - Montjuïc,Ocupado
1229,3,Sants - Montjuïc,Ocupado
1315,3,Sants - Montjuïc,Ocupado
1324,3,Sants - Montjuïc,Ocupado
1349,3,Sants - Montjuïc,Ocupado
1376,3,Sants - Montjuïc,Ocupado
1498,3,Sants - Montjuïc,Ocupado
1535,3,Sants - Montjuïc,Ocupado
1586,3,Sants - Montjuïc,Ocupado
1641,3,Sants - Montjuïc,Ocupado
1649,3,Sants - Montjuïc,Ocupado
1659,3,Sants - Montjuïc,Ocupado
1686,3,Sants - Montjuïc,Ocupado
1711,3,Sants - Montjuïc,Ocupado
1736,3,Sants - Montjuïc,Ocupado
1772,3,Sants - Montjuïc,Ocupado
1832,3,Sants - Montjuïc,Ocupado
1839,3,Sants - Montjuïc,Ocupado
1876,3,Sants - Montjuïc,Ocupado
2041,3,Sants - Montjuïc,Ocupado
2055,3,Sants - Montjuïc,Ocupado
2475,3,Sants - Montjuïc,Ocupado
3485,3,Sants - Montjuïc,Ocupado
3691,3,Sants - Montjuïc,Ocupado
3936,3,Sants - Montjuïc,Ocupado
4034,3,Sants - Montjuïc,Ocupado
4572,3,Sants - Montjuïc,Ocupado
4577,3,Sants - Montjuïc,Ocupado
4602,3,Sants - Montjuïc,Ocupado
4678,3,Sants - Montjuïc,Ocupado
4679,3,Sants - Montjuïc,Ocupado
4684,3,Sants - Montjuïc,Ocupado
4729,3,Sants - Montjuïc,Ocupado
5152,3,Sants - Montjuïc,Ocupado
5336,3,Sants - Montjuïc,Ocupado
5420,3,Sants - Montjuïc,Ocupado
5448,3,Sants - Montjuïc,Ocupado
5698,3,Sants - Montjuïc,Ocupado
5775,3,Sants - Montjuïc,Ocupado
5835,3,Sants - Montjuïc,Ocupado
5844,3,Sants - Montjuïc,Ocupado
5864,3,Sants - Montjuïc,Ocupado
5898,3,Sants - Montjuïc,Ocupado
6114,3,Sants - Montjuïc,Ocupado
6180,3,Sants - Montjuïc,Ocupado
6209,3,Sants - Montjuïc,Ocupado
6436,3,Sants - Montjuïc,Ocupado
